id,Gender,Age_range,Ethnicity,MaritalStatus,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,score_risk_recidivism,score_text_risk_recidivism,score_risk_violence,score_text_risk_violence,Low_Recid,Medium_Recid,High_Recid,No_Recid,Recid,y_predict,y_true
1383,Male,Greater than 45,African-American,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1384,Male,25 - 45,African-American,Single,F,"Deliver 3,4 Methylenediox",NO,NO,8,High,5,Medium,0,0,1,1,0,Recid,No_Recid
1385,Female,25 - 45,Caucasian,Married,M,Battery,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1386,Male,Less than 25,African-American,Single,M,arrest case no charge,NO,NO,7,Medium,7,Medium,0,1,0,1,0,Recid,No_Recid
1387,Male,25 - 45,Caucasian,Single,M,DUI- Enhanced,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1388,Male,Less than 25,African-American,Single,F,Burglary Unoccupied Dwelling,NO,NO,5,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
1389,Male,25 - 45,Caucasian,Married,M,Driving Under The Influence,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1391,Male,25 - 45,African-American,Single,M,Battery,NO,NO,10,High,8,High,0,0,1,1,0,Recid,No_Recid
1392,Male,25 - 45,African-American,Single,F,False Imprisonment,NO,NO,9,High,7,Medium,0,0,1,1,0,Recid,No_Recid
1393,Male,25 - 45,Caucasian,Single,M,Petit Theft $100- $300,YES,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
1394,Male,Greater than 45,African-American,Single,M,Driving License Suspended,NO,NO,7,Medium,5,Medium,0,1,0,1,0,Recid,No_Recid
1395,Male,25 - 45,Other,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1396,Male,Greater than 45,Hispanic,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1397,Male,25 - 45,African-American,Single,M,Violation License Restrictions,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1398,Male,Less than 25,Caucasian,Single,F,"Poss3,4 Methylenedioxymethcath",NO,NO,3,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1399,Male,25 - 45,African-American,Single,F,Stalking (Aggravated),NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1400,Male,25 - 45,African-American,Married,F,Possession of Cocaine,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1401,Male,Greater than 45,Caucasian,Single,M,DUI Level 0.15 Or Minor In Veh,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1402,Male,25 - 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1403,Male,25 - 45,African-American,Single,F,Throw Deadly Missile Into Veh,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1404,Female,Less than 25,African-American,Single,M,arrest case no charge,NO,NO,6,Medium,7,Medium,0,1,0,1,0,No_Recid,No_Recid
1405,Male,25 - 45,Caucasian,Married,F,Aggravated Assault w/Firearm,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1406,Male,25 - 45,Caucasian,Single,F,Burglary Conveyance Unoccup,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1407,Male,25 - 45,African-American,Single,F,Uttering a Forged Instrument,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
1408,Male,Less than 25,African-American,Single,F,Pos Cannabis W/Intent Sel/Del,NO,NO,3,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1409,Male,Less than 25,Caucasian,Single,F,Burglary Structure Unoccup,NO,NO,4,Low,7,Medium,1,0,0,1,0,No_Recid,No_Recid
1410,Male,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1411,Male,Greater than 45,Caucasian,Single,M,Battery,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
1412,Male,25 - 45,African-American,Single,M,Battery,NO,NO,7,Medium,7,Medium,0,1,0,1,0,Recid,No_Recid
1413,Male,25 - 45,African-American,Single,M,Battery,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1414,Male,25 - 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1415,Male,25 - 45,Hispanic,Single,M,arrest case no charge,NO,NO,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
1416,Male,Greater than 45,Caucasian,Separated,M,Driving Under The Influence,YES,YES,1,Low,1,Low,1,0,0,0,1,No_Recid,Recid
1417,Male,25 - 45,Native American,Married,F,"Aggr Child Abuse-Torture,Punish",NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1418,Male,Greater than 45,African-American,Single,F,Aggravated Battery / Pregnant,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1419,Male,Greater than 45,African-American,Single,F,Felony Battery w/Prior Convict,YES,YES,5,Medium,2,Low,0,1,0,0,1,No_Recid,Recid
1420,Male,25 - 45,African-American,Single,M,Assault,YES,NO,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
1422,Male,25 - 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,8,High,6,Medium,0,0,1,1,0,Recid,No_Recid
1423,Female,25 - 45,Caucasian,Single,F,Grand Theft in the 3rd Degree,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1424,Male,Greater than 45,African-American,Single,M,arrest case no charge,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1425,Male,Greater than 45,Caucasian,Separated,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1426,Male,Greater than 45,Caucasian,Separated,M,DUI - Enhanced,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1427,Female,25 - 45,African-American,Married,F,Aggrav Battery w/Deadly Weapon,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1429,Male,Less than 25,Other,Single,F,Purchase Cannabis,NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1430,Female,Less than 25,Hispanic,Married,M,Battery,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
1431,Male,25 - 45,African-American,Married,F,Tampering With Physical Evidence,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1432,Male,Less than 25,African-American,Single,F,arrest case no charge,NO,NO,6,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
1434,Male,Greater than 45,Caucasian,Married,M,DUI Blood Alcohol Above 0.20,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1435,Male,Greater than 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,9,High,4,Low,0,0,1,1,0,Recid,No_Recid
1436,Male,25 - 45,African-American,Single,M,Battery,NO,NO,5,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
1437,Male,25 - 45,African-American,Single,F,Possession of Cocaine,NO,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
1439,Male,25 - 45,African-American,Single,F,Aggravated Battery / Pregnant,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1440,Male,25 - 45,Other,Single,F,Grand Theft in the 3rd Degree,YES,NO,6,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
1441,Female,25 - 45,African-American,Single,M,Battery,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1442,Male,25 - 45,Caucasian,Single,F,Robbery / No Weapon,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
1443,Female,25 - 45,African-American,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1444,Male,Less than 25,Hispanic,Single,F,arrest case no charge,NO,NO,5,Medium,9,High,0,1,0,1,0,No_Recid,No_Recid
1446,Male,Greater than 45,African-American,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1447,Male,25 - 45,Caucasian,Married,M,Battery,YES,YES,3,Low,1,Low,1,0,0,0,1,No_Recid,Recid
1448,Female,25 - 45,African-American,Separated,M,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1450,Male,25 - 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1451,Male,Greater than 45,African-American,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1452,Male,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1453,Male,Greater than 45,African-American,Separated,F,Possession of Cocaine,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1454,Male,25 - 45,African-American,Single,F,Poss Unlaw Issue Driver Licenc,NO,NO,3,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
1455,Male,25 - 45,African-American,Single,M,Petit Theft,YES,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
1456,Male,25 - 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1457,Female,25 - 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
1458,Male,25 - 45,African-American,Married,F,Poss of Methylethcathinone,NO,NO,7,Medium,3,Low,0,1,0,1,0,Recid,No_Recid
1459,Male,25 - 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1460,Male,25 - 45,Caucasian,Single,F,Lewd/Lasc Battery Pers 12+/<16,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1462,Female,25 - 45,Caucasian,Other,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1463,Male,25 - 45,African-American,Single,F,Carrying Concealed Firearm,YES,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1464,Female,Greater than 45,African-American,Single,M,Battery,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1465,Male,Less than 25,African-American,Single,F,Burglary Dwelling Armed,NO,NO,5,Medium,7,Medium,0,1,0,1,0,No_Recid,No_Recid
1466,Female,Less than 25,African-American,Single,M,Battery,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
1467,Male,25 - 45,African-American,Single,F,Burglary Conveyance Unoccup,NO,NO,6,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
1468,Female,Less than 25,Caucasian,Single,F,arrest case no charge,NO,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
1469,Male,Greater than 45,African-American,Single,F,Grand Theft in the 3rd Degree,YES,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1470,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1471,Female,25 - 45,Other,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1472,Male,Greater than 45,Caucasian,Separated,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1473,Male,Less than 25,Caucasian,Single,M,Battery,YES,YES,4,Low,5,Medium,1,0,0,0,1,No_Recid,Recid
1475,Male,25 - 45,African-American,Single,F,Pos Cannabis W/Intent Sel/Del,YES,NO,8,High,2,Low,0,0,1,1,0,Recid,No_Recid
1478,Male,25 - 45,African-American,Married,M,Resist/Obstruct W/O Violence,YES,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1479,Male,Greater than 45,Caucasian,Separated,M,Possess Cannabis/20 Grams Or Less,YES,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1480,Male,Greater than 45,African-American,Single,F,arrest case no charge,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1482,Male,Less than 25,African-American,Single,M,Battery,YES,YES,4,Low,6,Medium,1,0,0,0,1,No_Recid,Recid
1484,Female,25 - 45,Caucasian,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1485,Male,Greater than 45,Caucasian,Separated,M,arrest case no charge,YES,YES,8,High,5,Medium,0,0,1,1,0,Recid,No_Recid
1486,Male,Greater than 45,Caucasian,Single,M,arrest case no charge,YES,YES,8,High,5,Medium,0,0,1,1,0,Recid,No_Recid
1487,Male,Greater than 45,Caucasian,Married,M,arrest case no charge,YES,YES,8,High,5,Medium,0,0,1,1,0,Recid,No_Recid
1488,Male,25 - 45,Hispanic,Single,F,Poss Contr Subst W/o Prescript,NO,NO,7,Medium,5,Medium,0,1,0,1,0,Recid,No_Recid
1489,Male,25 - 45,Hispanic,Single,F,Tamper With Witness/Victim/CI,YES,YES,3,Low,2,Low,1,0,0,0,1,No_Recid,Recid
1490,Female,25 - 45,Caucasian,Single,F,Agg Battery Grt/Bod/Harm,NO,NO,8,High,4,Low,0,0,1,1,0,Recid,No_Recid
1491,Male,25 - 45,Caucasian,Single,F,Driving While License Revoked,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1492,Male,25 - 45,Other,Single,F,arrest case no charge,NO,NO,7,Medium,2,Low,0,1,0,1,0,Recid,No_Recid
1493,Male,Greater than 45,Caucasian,Single,F,Aggravated Assault w/Firearm,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1494,Male,Less than 25,Caucasian,Single,F,Robbery W/Deadly Weapon,NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1495,Male,25 - 45,African-American,Single,F,Grand Theft (Motor Vehicle),NO,NO,9,High,8,High,0,0,1,1,0,Recid,No_Recid
1496,Male,25 - 45,Caucasian,Single,F,Aggrav Battery w/Deadly Weapon,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1497,Male,25 - 45,Hispanic,Single,F,Grand Theft in the 3rd Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1498,Male,25 - 45,Caucasian,Single,M,Battery,YES,YES,7,Medium,6,Medium,0,1,0,0,1,Recid,Recid
1499,Male,25 - 45,Caucasian,Separated,M,Battery,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1500,Male,Greater than 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1501,Male,Less than 25,Other,Single,F,Burglary Structure Unoccup,YES,YES,5,Medium,8,High,0,1,0,0,1,No_Recid,Recid
1502,Male,25 - 45,African-American,Single,F,Child Abuse,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
1504,Male,Less than 25,Caucasian,Single,F,Possession Of Alprazolam,YES,YES,8,High,6,Medium,0,0,1,0,1,Recid,Recid
1505,Male,Less than 25,Caucasian,Single,F,Grand Theft (Motor Vehicle),YES,YES,7,Medium,6,Medium,0,1,0,0,1,Recid,Recid
1506,Male,25 - 45,African-American,Single,F,Pos Cannabis W/Intent Sel/Del,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
1508,Male,Greater than 45,Other,Separated,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1509,Male,Less than 25,African-American,Single,F,Possession of Cannabis,NO,NO,3,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1510,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1511,Male,25 - 45,Caucasian,Single,M,Possess Cannabis/20 Grams Or Less,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1512,Female,25 - 45,Other,Other,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1513,Male,Less than 25,Other,Single,F,Robbery / No Weapon,NO,NO,6,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
1514,Male,25 - 45,African-American,Single,F,Aggravated Battery / Pregnant,YES,YES,1,Low,1,Low,1,0,0,0,1,No_Recid,Recid
1515,Female,Less than 25,Caucasian,Single,F,Possession of Cocaine,NO,NO,8,High,5,Medium,0,0,1,1,0,Recid,No_Recid
1517,Male,Greater than 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1518,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,6,Medium,8,High,0,1,0,1,0,No_Recid,No_Recid
1519,Male,Greater than 45,Other,Married,M,DUI Level 0.15 Or Minor In Veh,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1520,Female,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1521,Male,Less than 25,African-American,Single,F,Battery on a Person Over 65,YES,YES,6,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
1522,Male,Greater than 45,Caucasian,Single,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1523,Male,25 - 45,Caucasian,Separated,F,Aggravated Battery / Pregnant,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1524,Male,25 - 45,Other,Single,M,Battery,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1526,Male,25 - 45,African-American,Single,F,arrest case no charge,YES,YES,8,High,9,High,0,0,1,1,0,Recid,No_Recid
1527,Male,25 - 45,Caucasian,Single,F,D.U.I. Serious Bodily Injury,NO,NO,5,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
1528,Female,Greater than 45,African-American,Separated,F,arrest case no charge,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1529,Female,Greater than 45,African-American,Other,F,Felony Driving While Lic Suspd,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1531,Male,25 - 45,African-American,Single,F,Possession of Cocaine,YES,YES,10,High,7,Medium,0,0,1,0,1,Recid,Recid
1532,Male,25 - 45,Caucasian,Married,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1533,Female,25 - 45,African-American,Single,F,Poss Anti-Shoplifting Device,NO,NO,7,Medium,3,Low,0,1,0,1,0,Recid,No_Recid
1534,Male,Less than 25,African-American,Single,F,Deliver Cocaine,NO,NO,7,Medium,5,Medium,0,1,0,1,0,Recid,No_Recid
1535,Male,25 - 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1536,Male,25 - 45,Caucasian,Single,F,arrest case no charge,NO,NO,6,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
1537,Male,Greater than 45,Caucasian,Other,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1538,Male,Greater than 45,African-American,Single,M,Susp Drivers Lic 1st Offense,YES,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1539,Male,Greater than 45,African-American,Married,M,Susp Drivers Lic 1st Offense,YES,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1540,Female,Greater than 45,Caucasian,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1542,Female,Greater than 45,Caucasian,Single,F,Battery on Law Enforc Officer,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1543,Male,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1544,Male,Less than 25,African-American,Single,F,Burglary Structure Unoccup,NO,NO,6,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
1545,Male,25 - 45,Caucasian,Single,F,Crimin Mischief Damage $1000+,YES,YES,4,Low,4,Low,1,0,0,0,1,No_Recid,Recid
1546,Male,25 - 45,Caucasian,Other,F,Crimin Mischief Damage $1000+,YES,YES,4,Low,4,Low,1,0,0,0,1,No_Recid,Recid
1547,Male,Greater than 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1548,Male,25 - 45,African-American,Single,F,Aggravated Assault w/Firearm,NO,NO,6,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
1549,Male,25 - 45,African-American,Single,F,Crim Use of Personal ID Info,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1550,Male,25 - 45,Hispanic,Single,F,Possession of Cocaine,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1551,Female,25 - 45,Caucasian,Single,F,Possession of Cannabis,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1552,Male,25 - 45,Hispanic,Married,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1553,Male,25 - 45,Caucasian,Single,M,Battery,NO,NO,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
1554,Female,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1555,Male,25 - 45,African-American,Single,F,Driving While License Revoked,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1557,Male,25 - 45,Caucasian,Single,M,Susp Drivers Lic 1st Offense,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1558,Male,25 - 45,Hispanic,Single,M,Possess Cannabis/20 Grams Or Less,NO,NO,3,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1559,Male,Greater than 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1560,Male,25 - 45,Caucasian,Single,F,Use Of 2 Way Device To Fac Fel,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1561,Male,Greater than 45,Caucasian,Married,M,Assault,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1562,Male,Greater than 45,Caucasian,Single,F,Grand Theft (Motor Vehicle),NO,NO,6,Medium,1,Low,0,1,0,1,0,No_Recid,No_Recid
1563,Female,25 - 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1564,Male,Less than 25,Caucasian,Single,F,Possession Of Methamphetamine,NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1565,Male,Greater than 45,Caucasian,Separated,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1567,Male,25 - 45,African-American,Other,F,Possession of Cocaine,NO,NO,10,High,9,High,0,0,1,1,0,Recid,No_Recid
1569,Male,Greater than 45,African-American,Married,F,Neglect Child / No Bodily Harm,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1570,Male,25 - 45,Caucasian,Single,F,arrest case no charge,YES,YES,1,Low,1,Low,1,0,0,0,1,No_Recid,Recid
1571,Male,Less than 25,African-American,Single,M,Petit Theft,NO,NO,6,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
1572,Male,Greater than 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1573,Male,25 - 45,African-American,Other,M,arrest case no charge,YES,YES,7,Medium,2,Low,0,1,0,0,1,Recid,Recid
1574,Male,Less than 25,African-American,Single,F,arrest case no charge,NO,NO,6,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
1576,Male,25 - 45,African-American,Single,F,Burglary Dwelling Assault/Batt,YES,YES,7,Medium,3,Low,0,1,0,0,1,Recid,Recid
1577,Female,25 - 45,Caucasian,Single,F,Possession of Cannabis,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1578,Male,25 - 45,African-American,Single,F,Felony Battery (Dom Strang),NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1580,Male,25 - 45,African-American,Single,F,Deliver Cannabis,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1581,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1583,Male,Less than 25,African-American,Single,F,Uttering a Forged Instrument,NO,NO,3,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
1584,Female,25 - 45,Other,Separated,F,Grand Theft in the 3rd Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1587,Female,Greater than 45,African-American,Married,F,Aggrav Battery w/Deadly Weapon,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1588,Male,Less than 25,Caucasian,Single,F,Burglary Conveyance Unoccup,NO,NO,8,High,9,High,0,0,1,1,0,Recid,No_Recid
1590,Male,25 - 45,Caucasian,Single,F,Battery on a Person Over 65,YES,YES,5,Medium,4,Low,0,1,0,0,1,No_Recid,Recid
1591,Male,Greater than 45,African-American,Single,M,Viol Injunct Domestic Violence,YES,YES,1,Low,1,Low,1,0,0,0,1,No_Recid,Recid
1592,Male,Greater than 45,Caucasian,Single,M,DUI Level 0.15 Or Minor In Veh,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1593,Male,Greater than 45,Caucasian,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1594,Male,Greater than 45,African-American,Other,M,Battery,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
1596,Male,25 - 45,African-American,Single,F,Possession of Cocaine,NO,NO,10,High,5,Medium,0,0,1,1,0,Recid,No_Recid
1597,Male,Greater than 45,African-American,Married,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1599,Male,Less than 25,Caucasian,Married,M,Battery,YES,YES,8,High,9,High,0,0,1,0,1,Recid,Recid
1600,Male,Greater than 45,Caucasian,Single,M,Aggravated Assault W/Dead Weap,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1601,Male,Greater than 45,Caucasian,Married,M,Aggravated Assault W/Dead Weap,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1602,Male,Less than 25,African-American,Single,M,Open Carrying Of Weapon,NO,NO,6,Medium,8,High,0,1,0,1,0,No_Recid,No_Recid
1603,Male,Greater than 45,African-American,Single,F,arrest case no charge,NO,NO,3,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
1604,Female,25 - 45,Caucasian,Single,F,Burglary With Assault/battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1605,Male,25 - 45,Caucasian,Other,M,Battery,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
1606,Male,25 - 45,Caucasian,Other,F,arrest case no charge,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
1607,Male,25 - 45,African-American,Separated,M,Battery,YES,YES,2,Low,2,Low,1,0,0,0,1,No_Recid,Recid
